H4.22,1,0,0.0795172951701593,0.116842112872763,0.238472420634908,0,0.107234059479094,0.0473470467426005,0,0.0902486781894565,0,0,0,0.227031985582413,0,0,0,0,0,0.20313932212668,0,0,0.194694432742527,0,0.143156706868857,0,0,0,0,0,0,0,0,0.083277661009141,0.122665899797118,0,0.160404995092152,0.176251113002606,0,0,0,0,0.0691523884826274,0,0.208524930828273,0,0.178561507268082,0.159201996698749,0,0.143714388243282,0.049808811666849,0.177979925263324,0.181381781647318,0.0424155500173258,0.234512882876489,0,0,0,0,0.0623008744539744,0.213217421250222,0.0368068687659634,0,0,0,0,0,0.0338192899743996,0.0837078723551262,0.112069953683038,0.158803652859874,0.0623566425914169,0,0,0.15524245894033,0,0.0969488215593369,0,0,0.0661170084303986,0,0,0,0.0848551026110867,0.102756674730137,0.042718291334871,0.0872053312604502,0.0631453633923898,0.0778362841701061,0.169821843443161,0.0200923612867612,0,0,0,0,0,0,0,0.171343516907664,0,0,0,0.0393562693347645,0.0634959059705999,0.0784337999284189,0.0511233463351371,0.0466857959700677,0,0.0736297732315843,0.0142287399785187,0.0680688932408869,0.051991735903885,0,0.0601657514776035,0.0523183778517626,0.0259639494717812,0.0350860233820227,0.0560309424300792,0.0792384544829467,0.0569551001362696,0,0,0,0.0429971320220836,0.0712875114589983,0,0.10916204365925,0.0704509893973604,0.0727613836628364,0,0,0.0886632697107333,0.117638800550513,0,0.0264021276945439,0,0.0557282011125341,0.154469671892912,0.110675750246975,0.0530592973920704,0.199649830098134
H4.23,0,1,0,0,0,0.0907585583032167,0,0,0.300805264542095,0,0.269360001901289,0.190001942320577,0.422578976086235,0,0.268507546086096,0.115981690180793,0.41072426344131,0.340313006481734,0.122108218422693,0,0,0.212556170477689,0,0.0955944525071613,0,0.125693312972569,0.214579757179175,0.34214538814056,0.2251597695397,0.339165776225774,0.218650831212479,0.308772141319598,0.326578110917319,0,0,0.146359391333413,0,0,0.101697080118729,0.216826416430431,0.332824142310881,0.151020014248253,0,0.0828633834167108,0,0.0379142646380364,0,0,0.102414099028704,0,0,0,0,0,0,0.143985262053717,0.0592734612785231,0.0422721462353308,0.197132297036443,0,0,0,0.182831753220824,0.0896750630614762,0.11062794898631,0.313026453518785,0.322873513215779,0,0,0,0,0,0.0585484754917703,0,0,0.173351169855595,0,0.19012144547224,0.140790544465938,0,0,0.0368865375337384,0.101179233128191,0,0,0,0,0,0,0,0,0.14362675259873,0.0634720053402674,0.346073058391869,0.00950438204945912,0.129987459555644,0.202509938861257,0.275311258854084,0,0.156493258594398,0.0876913107438779,0.106955218791881,0,0,0,0,0,0.235142266141911,0,0,0,0,0.30082119829565,0,0,0,0,0,0,0,0,0.13395496419084,0,0,0,0.121709874583818,0,0,0,0.13248905886378,0.23652053582442,0,0,0.0669614973688139,0,0.0678776881982268,0,0,0,0,0
H4.24,0.0795172951701593,0,1,0.158636348447546,0.00729755718209067,0,0.123191713664433,0.0835246341892436,0,0.156756165528055,0,0,0,0.159863247471282,0,0,0,0,0,0.225836954065787,0.0225381924574548,0,0.243228646071077,0,0.100701220521541,0,0,0,0,0,0,0,0,0.125071896583924,0.164460135371901,0,0.206692549169447,0.152892230290966,0,0,0,0,0.0716300871604309,0,0.100916326194534,0,0.131612702418254,0.172912991632832,0,0.137205449916062,0.0477931918421406,0.142264416669776,0.0389499586191118,0.184186122273,0.0696144673357226,0,0,0,0,0.000748784470982844,0.0831422241039234,0.160604167011589,0,0,0,0,0,0.210413080624541,0.0816922525304178,0.116794311612098,0.0837716073693462,0.0693276597717324,0,0,0.0510038431834745,0,0.114029805370304,0,0,0.0955546181232738,0,0,0,0.032289649633119,0.125454306669244,0.113719097175982,0.066093107800066,0.0521431065626575,0.200510252790104,0.0431166351737461,0.134903022527363,0,0,0,0,0,0,0,0.0592415937714131,0,0,0,0.118220382555271,0.109783460047895,0.117981376251946,0.00642120073656529,0.0323135502634515,0,0.0738608126581319,0.15150599373168,0.122219754697578,0.0567160938329445,0,0.104206646303643,0.0570427357808221,0.0295649777752128,0.0375637220598262,0.0158221153340193,0.12664933818587,0.0504461618090493,0,0,0,0.055584797330539,0.106341769280013,0,0.119503049716449,0.0392287993063245,0.0370458750692885,0,0,0.077661012881001,0.00778353666551838,0,0.141212788935146,0,0.126729006953645,0.0771909671511283,0.0367670343820759,0.0780035885824337,0.0111614924191798
H4.25,0.116842112872763,0,0.158636348447546,1,0.170435292955029,0,0.107720038962522,0.150056022158175,0,0.24350748675829,0,0,0,0.163488176405046,0,0,0,0,0,0,0,0,0.0581341978993401,0,0.214412452766848,0,0,0,0,0,0,0,0,0.1331901440202,0.097315297891102,0,0.00362482698766159,0.154270499973474,0,0,0,0,0.13366815662685,0,0.123637858763973,0,0.0509879094299195,0.0507250024962619,0,0.157680323234246,0.0615280874065566,0.206549145387452,0.139181235356883,0,0.0137029261112034,0,0,0,0,0.111090027839405,0.142933634319087,0.124912559048374,0,0,0,0,0,0.163488176405046,0.124633718361161,0.00359295948055157,0.0761632400468304,0.0920491923411723,0,0,0.0164355648458871,0,0.165957908206072,0,0,0.0958095581801539,0,0,0,0.035914578566883,0.0628027876909571,0.131947311242909,0.149474440153417,0.0838512761371212,0.178298600334424,0.060221519615046,0.121678007076708,0,0,0,0,0,0,0,0.1561028816323,0,0,0,0,0.0774618409615635,0.0901530756681264,0.102159158971824,0.0797483345967069,0,0.0842257193456639,0.0764978488714855,0.169654539030833,0.0794376264023843,0,0.0258285125665637,0.0359544129507705,0.114069639754192,0.0366953324910784,0.0250636923959233,0.102191026478934,0.121470868280492,0,0,0,0.0547164077617911,0.00549704303037489,0,0.0804414528763498,0.0518403652451124,0.0945906260331958,0,0,0.131835774968024,0.0338750581118421,0,0.121247795730722,0,0.18539708754318,0.103282488597452,0.0740918520846795,0.105218439654385,0.0541029582499234
H4.26,0.238472420634908,0,0.00729755718209067,0.170435292955029,1,0,0.0563575843779568,0.163846685860033,0,0.197761680301865,0,0,0,0.106509073692341,0,0,0,0,0,0.166866132158707,0.124203507015176,0,0.0730481912268266,0,0.236066423848102,0,0,0,0,0,0,0,0,0.0863210079381473,0.109982631967332,0,0.0803219497246872,0.113018012019561,0,0,0,0,0.35864478994677,0,0.304804636684402,0,0.308541101893051,0.20380853977599,0,0.0905912538908891,0.0180289402013878,0.19787321657675,0.270921509749679,0.0308556118131683,0.130839915370837,0,0,0,0,0.0732075287623766,0.10954445374457,0.0522068415768776,0,0,0,0,0,0.00428607776019437,0.0957378562891563,0.16229314488842,0.0843372556205489,0.0440567266334915,0,0,0.0807760617010049,0,0.247148349445609,0,0,0.176999999419691,0,0,0,0.0328552978843217,0.141746569679239,0.227741037615611,0.291324681176866,0.071805358449536,0,0.103218753583232,0.111878748640378,0,0,0,0,0,0,0,0.113727064052759,0,0,0,0.0570029013969346,0.0811425380327701,0.0354206322066778,0.0575366821410274,0.047482483647818,0,0.0800431090374746,0,0.196925158240227,0.0449251162022394,0,0.0362491873915382,0,0.0290072964007875,0.0695825998286125,0.224203744326399,0.0744184940325571,0.0319152064245763,0,0,0,0.00672394205411042,0,0,0.0582855685581127,0.053274403065063,0.134217871124498,0,0,0.0523900797427601,0.0678856550750043,0,0.0710086707717857,0,0.0520315702877725,0.127183118929962,0.204708796851848,0.133612388489408,0.0836202367105736
H4.28,0,0.0907585583032167,0,0,0,1,0,0,0.111337001019508,0,0.460700481466589,0.115113300612045,0.158970957272201,0,0.170028982239376,0.319678795628001,0.227995977672491,0.251944409265666,0.0876594432367679,0,0.318611234139815,0.294933676357075,0,0,0,0.049681341638409,0.187994289372646,0.345889820225987,0.000868287622645399,0.0811744055398801,0.131405563622039,0.173223699827155,0.292129335731394,0,0,0.398359670682625,0,0,0,0,0.0894360567581511,0.0536647800271607,0,0.242750633464427,0,0.147251681532494,0.0760835712790554,0,0.0297721165714279,0,0,0,0,0,0,0.205019505046171,0.0888544747533934,0.0111933599262899,0.319949669438436,0,0,0,0.496615161979574,0.0439929916192715,0.0570825701647097,0.0932282901042428,0.0895953942937012,0,0,0,0,0,0,0.124697453375381,0,0.0288160913581275,0,0.05794299285668,0.0883684952699657,0,0,0,0.0554971616859865,0,0,0,0,0,0,0,0,0.249594180616303,0.446901850887953,0.259951120427057,0.143555050707732,0,0.0512348826100221,0.30713893158021,0,0.00858819122004623,0.293635075442342,0,0,0,0,0,0,0.0490439914962087,0,0,0,0,0.211329271453954,0,0,0,0,0.0748726060088748,0,0,0,0.0354764003441203,0.0488926208374361,0,0,0.270363828375254,0,0,0,0,0.0897387980756963,0,0,0.0920491923411723,0,0.105322009052493,0,0,0,0,0
H4.29,0.107234059479094,0,0.123191713664433,0.107720038962522,0.0563575843779568,0,1,0.150557935395157,0,0.148526381816894,0,0,0,0.106700278735001,0,0,0,0,0,0.194017248216439,0,0,0.00471628910617956,0,0.144144599589267,0,0,0,0,0,0,0,0,0.125828749877787,0.430322780313968,0,0.160269558186934,0.136799139200409,0,0,0,0,0.104963499597505,0,0.132003079380352,0,0.160452796352817,0.0871734637533402,0,0.0458492739084298,0.0373167488797236,0.225024332634482,0.195849629875265,0.0984465943935075,0.270323993991367,0,0,0,0,0.0599187782975009,0.208588665842493,0.159114361054196,0,0,0,0,0,0.311146270599294,0.0195426467891135,0.215280842335595,0.109241712427025,0.14534759798267,0,0,0.201163536685859,0,0.143993228930495,0,0,0.0232950457513176,0,0,0,0.0454031288088896,0.100374578573663,0.198725672391943,0.109536486867792,0.0192000710876808,0.175430524694523,0.174179725040455,0.215416279240813,0,0,0,0,0,0,0,0.183564705884354,0,0,0,0.0448374805576869,0.090320380080454,0,0.0431246020505236,0.00835715179349863,0,0.0397944475575272,0.223032613440106,0.0443435341974817,0.00130646584540809,0,0.0802502478336897,0.153282607253064,0.0202118644384237,0.0742671233737846,0,0.103816269341545,0.0691762891129599,0,0,0,0.0248884211068183,0.112715270702016,0,0.0584767736007728,0.0197657193388836,0.0175827951018476,0,0,0.0402246589035124,0.0736935082458043,0,0.055473261055654,0,0.0690727197148523,0.090304446326899,0.0431405358040786,0.0124839939642454,0.163567845172821
H4.30,0.0473470467426005,0,0.0835246341892436,0.150056022158175,0.163846685860033,0,0.150557935395157,1,0,0.27848207581153,0,0,0,0.00525006985027229,0,0,0,0,0,0,0.0442877660600391,0,0.031325657543041,0,0.268483645455763,0,0,0,0,0,0,0,0,0.189507995960372,0.0907266907961067,0,0.108245852829837,0.242041581431229,0,0,0,0,0.169766075305718,0,0.297905321395084,0,0.183692175912794,0.184552598604765,0,0.133118442129202,0.0291028989221176,0,0.176402483661379,0.0374362520313862,0.0733907669282592,0,0,0,0,0.0247450173248232,0.168921586367303,0.16775045548101,0,0,0,0,0,0.175996172945726,0.147251681532494,0.0554174929182114,0.0583413366955552,0.127023781394412,0,0.0727932511699464,0.10532997592927,0,0.232385726776895,0,0,0.156620728622838,0,0,0,0.0326959603487716,0.0438575547140539,0.190511822434337,0.0743627258951146,0.10309925043157,0.158230037731893,0.0895794605401462,0.0847595000897566,0,0,0,0,0,0,0,0.136034319029769,0,0,0,0.0826801452508282,0.122546396645455,0.0790711500706192,0.0663639816105012,0.0630497608710597,0,0.0855004196300644,0.118212415678494,0.151832635679558,0.0413957897898054,0,0.0551864534916638,0.100135572270338,0.060301188382821,0.0694232622930625,0.138671355243122,0.0641491898663552,0.0643324280322378,0,0,0,0.0177979007748402,0.117981376251946,0,0.0480162643919107,0.0890616135496085,0.0599187782975009,0,0,0.0724506754685138,0.0508763731550345,0,0.151729066281451,0,0.0754621548904101,0.174203625670788,0.134903022527363,0.0503266586573867,0
H4.31,0,0.300805264542095,0,0,0,0.111337001019508,0,0,1,0,0.176482152429154,0.156660563006725,0.355537708003544,0,0.244152803777268,0.227549832572951,0.391986169260622,0.1912686757282,0.152796627769636,0,0,0.0882250914879706,0,0.259959087303835,0,0.232768136862215,0.227294892516071,0.253760857170937,0.181708423595196,0.302454408035038,0.331342303230266,0.358557154302217,0.19101373567132,0,0,0.0826881121276057,0,0,0.173948685613908,0.119455248455784,0.164683207921671,0.119925294185657,0,0.273064599602828,0,0.19104560317843,0,0,0.152199112011323,0,0,0,0,0,0,0.0713273458428858,0.136018385276214,0.229103373544564,0.194120817614546,0,0,0,0.219136810695907,0.184393261069215,0.144686347210137,0.212285296667254,0.322108693045139,0,0,0,0,0,0.249873021303515,0,0,0.17483300893621,0,0.139930121773968,0.260221994237492,0,0.101147365621081,0.105768154152033,0.103784401834435,0,0,0,0,0,0,0,0,0.0866954511466899,0.11101035907163,0.0914357428293045,0,0.153935891148819,0.177031866926801,0.311616316329167,0,0.116411901526778,0.212739408643572,0.218523361184039,0,0,0,0,0,0.1512510536748,0,0,0,0,0.147283549039604,0,0,0,0,0,0,0,0,0.0927502774975926,0,0,0,0.0681485620086619,0,0,0,0.151944171954443,0.0796128976914894,0,0,0.00329021816300644,0,0.0412762866381428,0,0,0,0,0
H4.32,0.0902486781894565,0,0.156756165528055,0.24350748675829,0.197761680301865,0,0.148526381816894,0.27848207581153,0,1,0,0,0,0.0447817124202443,0,0,0,0,0,0.061328915487119,0.0096796533385642,0,0.110173837009993,0,0.366428428558391,0,0,0,0,0,0,0,0,0.200956397889644,0.0965584445972392,0,0.0489244883445461,0.179350228069055,0,0,0,0,0.157624555096803,0,0.2790238234324,0,0.123247481801876,0.302717314968696,0,0.19736333646299,0.0248246860925982,0.196805655088565,0.0575446490178049,0.00732145781242318,0,0,0,0,0,0.0631533302691673,0.135436803271456,0.135389002010791,0,0,0,0,0,0.0908382270709917,0.0924236355497149,0.0421526430836682,0.0697897386248276,0.0778123835397736,0,0.0381851384484715,0.0572419077002597,0,0.284273995228775,0,0,0.119765956650107,0,0,0,0.0553776585343239,0.00587945311569506,0.172753654097282,0.125127664721367,0.0583811710794427,0.153951824902374,0.0302580960548556,0.099577890895913,0,0,0.0195426467891135,0,0,0,0,0.130632776574621,0,0,0,0.066045306539401,0.0643483617857928,0.137699396276267,0.0609624391553538,0.0486615814108885,0,0.0475223180317055,0.053274403065063,0.155417730229435,0.0348709177090301,0,0.0834847998053561,0.090240711312679,0.0436663496713939,0.0247051829409357,0.114173209152299,0.139627380456423,0.101617411350954,0,0,0,0.0146430175709488,0.0024935304852561,0,0.0482313700649033,0.00839698617738614,0.0904637838624491,0,0,0.0906390551515542,0.00952828267979163,0,0.0946543610474159,0,0.0273740866613993,0.154198798082477,0.111528206062168,0.0505417643303793,0.0533461049560605
